date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:38:12	104569/104569	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:27%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/course-3.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/course-3.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:13	134918/134918	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:27%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/course-4.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/course-4.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:13	158059/158059	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:28%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/course-5.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/course-5.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:13	232885/232885	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:25%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/course-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/course-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:14	94056/94056	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:59%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/team-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/team-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:14	252581/252581	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:29%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/course-6.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/course-6.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:14	80896/80896	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:59%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/team-2.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/team-2.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:14	91526/91526	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:00%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/team-3.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/team-3.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:15	51852/51852	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:05%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/user-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/user-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:15	41265/41265	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:05%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/user-2.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/user-2.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:15	136576/136576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:37:01%20GMT	https://htmldesigntemplates.com/html/epathsala/images/team/team-4.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/team/team-4.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
22:38:15	102555/102555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Oct%202021%2006:36:30%20GMT	https://htmldesigntemplates.com/html/epathsala/images/courses/event-1.jpg	D:/TempDesa/htmldesigntemplates.com/html/epathsala/images/courses/event-1.jpg	(from https://htmldesigntemplates.com/html/epathsala/index-2.html)
